"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Libya","LBY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2726.94559230137","3434.94739544562","4081.28106039584","5588.04740860172","6432.58308668546","8094.69640000471","9973.38748562041","7703.49280387423","8643.65183487656","4843.99096457806","","","","","","","",
"St. Lucia","LCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1080.5326956471","1224.01585026971","1315.67792924694","1406.12629871633","1521.35636839947","1635.71839479145","1928.93333834907","2078.48046777321","2295.12777538871","2566.59370075756","2843.08500642646","2957.82700672343","3253.57482603075","3217.49207780336","3323.84763846077","3453.19871790335","3576.57474814049","3599.01939148069","3849.18681038568","4011.82354835099","4033.94115934358","3758.73933920063","3817.40001675668","4091.95932215959","4288.43742233665","4553.98687263206","5553.69570077068","6196.51177665965","6153.0068144649","6146.25749628089","6679.65997017378","7017.23291050497","6898.78679413218","7136.16342153484","7091.4183334289","7477.75227501563","7492.19048316563","","",
"Latin America & Caribbean","LCN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","536.457137634833","592.599506159131","648.517058861105","833.628244626854","1044.16851905242","1069.04462359026","1153.18856350241","1242.04744418948","1371.05558647538","1551.43477967326","1776.45518510336","2015.50334596755","1810.57212499737","1532.54873529044","1479.09586134683","1498.67684231081","1516.75845220877","1558.91434733082","1762.03142341511","1966.3934933361","2176.32184872212","2706.03164165364","2520.72239665964","2871.16091499652","3225.65324842385","3344.14697743322","3553.20866482686","3821.05745898798","3776.20071463036","3314.0263999769","3578.69728049239","3448.30182455087","3012.51626853602","3032.6666727662","3443.1309669286","4107.36109616243","4730.49775669293","5597.1499125772","6434.53473395377","6070.01732091666","7468.71243195872","8314.75580997408","8347.09328638457","8506.66589373745","8604.02961812358","7348.58123063646","7028.51500571101","","",
"Least developed countries: UN classification","LDC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","232.438381235954","240.549088003624","244.022461118066","255.978976902839","257.390813024512","263.997754552","263.81345418833","232.69030844534","229.207556299265","193.297794756282","214.334182818946","241.522401446209","248.648177829387","248.969834182089","246.05680635834","263.613825248141","244.826324320969","256.085491394047","278.914165766048","304.31171272113","333.416092157141","367.750971885564","427.001291454228","494.755865441296","542.412797685419","598.422938311548","661.492328446793","689.014372795315","717.575156715898","796.102417117521","794.781985139178","788.29645401744","","",
"Low income","LIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","282.384590035426","271.546925688175","279.176456698065","262.023876537489","273.300254722152","275.806480623704","246.261720531033","238.178430074797","182.362783496946","198.376879031191","222.009783421745","226.344962823218","227.177286364093","225.619441968817","249.780966265783","230.741919425257","237.841652287759","244.99900294477","274.751875696481","306.374496711079","336.760862963583","393.909258926123","458.855007558892","481.931197770962","510.400723438698","547.985976974426","585.669454892662","623.492015098519","655.734826264223","615.488816041434","582.015163811402","","",
"Liechtenstein","LIE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.572985202861","170.83180183562","187.191236081014","228.283733414185","231.895328545254","205.119471318226","232.522148606195","156.315873157401","214.301948312011","252.059953391797","270.356587168574","291.801347779572","308.678163902043","349.947764404459","350.111662342106","370.45974668547","380.342626609098","393.582833597515","388.299126302045","440.381232706669","483.908779039383","519.288483171855","547.700551078177","609.990662081163","667.272315356806","705.918105724337","765.431440682218","784.516894965807","771.382904155229","799.453810403138","773.246949321606","809.325495686164","922.742028070767","995.451901412123","1162.10242852707","1329.72713476205","1515.13986820224","1865.86600931483","1947.90114928954","2605.40423741756","2972.79139972536","3071.11092423664","3273.8338844663","3451.60553118941","3461.48696241297","3459.36700644274","","",
"Lower middle income","LMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","118.575489779162","119.519666636527","125.863809823553","144.582271810101","175.538169689729","190.714563975308","199.632816035957","221.377076678355","245.20135461292","257.156532108448","316.486483215375","335.114466086226","334.498852039374","316.123595656067","302.299454463981","309.698200850192","315.524427968412","334.969874617667","351.180293012297","350.182803598873","367.531778881336","350.109007182988","364.789389275032","369.089289066693","409.083724604127","456.923478143553","494.815277994679","502.86913899125","447.505550120107","476.602274278662","484.005044403317","475.615812136941","502.391731282277","565.187123321346","630.603351356413","704.107564602576","821.626309768958","995.870664565702","1079.83333657418","1129.37846219808","1401.57453213989","1543.69361565719","1604.23963167274","1648.60105443539","1735.93672002683","1724.70904774625","1771.12294792485","","",
"Low & middle income","LMY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","159.101298934572","167.697033453222","185.54423480041","225.646365643726","269.663167067857","299.469981926675","314.805031519608","345.654528679155","366.87132648803","408.919534365286","466.745763620724","504.307304947179","490.30609859453","462.906093596791","468.084561856276","477.83426888199","488.858049731639","486.768380410419","522.550190839935","566.753362818697","614.55612199395","659.900417598525","648.778360132918","690.193930931455","750.46812179594","833.341277627261","908.219325344554","951.058338000055","913.452150408354","880.741523761211","942.099429537726","941.278976078728","980.104444816306","1082.73089391629","1257.74776868019","1461.59075719333","1709.11963482812","2103.40993203238","2447.38889308156","2421.51361490979","2889.43134572261","3303.07508135025","3493.331889573","3645.32064578501","3771.66931171852","3542.21234089179","3483.15065178658","","",
"Lesotho","LSO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","479.3740939199","488.147091148111","451.07928634296","498.482625856284","422.126917343597","312.269333527129","354.682744639305","443.846482672078","481.161255476325","475.735251665904","556.235044776418","615.828004064877","670.398926678243","637.643407271275","646.276919210937","699.134840476899","649.546601345575","668.078534428052","590.560743826024","592.152523077783","552.41565834556","587.967016694094","545.585322126665","793.665914768732","999.047208830068","1048.02379801858","1074.13543752019","1156.37206761364","1130.96256932572","1058.8085086077","1294.79194833209","1370.50738842187","1247.7454581726","1141.47468684715","1128.56964584101","1061.7001613066","965.718519366587","","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","185.045932828145","201.182802276739","225.4961897324","279.582074561539","315.242898303242","340.069230392748","358.124323269424","408.122023926144","416.096487330577","467.69243011198","507.673964060882","534.075636011164","541.337408004792","490.327334971614","512.772449816328","529.732634071234","565.559947857708","574.288203267488","640.89773188256","761.836982828856","773.577831172935","887.732492675979","829.665602212513","857.931428634897","1009.66533904608","1248.3552242687","1387.16930536762","1442.4122092515","1382.76354790701","1258.70185924294","1360.65569568078","1396.18583863406","1470.12245225826","1657.7064237581","1967.64451395786","2337.10576432271","2800.44011825823","3531.24382879305","4297.9703361489","4214.95443255785","4969.67004796051","5914.37991472144","6337.81767366811","6776.03715266046","7016.45231398191","6543.8651354608","6437.55130697039","","",
"Lithuania","LTU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1707.02519186694","1884.54303923838","2328.80599202793","2630.97542517705","2564.02737131922","2741.37007896851","2966.94724135541","3527.48522655937","4634.04853839717","5703.79896475574","6774.25369483899","7934.33745873885","10389.315566599","12632.0490438004","10302.2760013502","10030.3512024157","11907.6799764866","11995.9448341897","13186.9618727093","14133.4760531221","11784.1975741708","12325.4329378206","","",
"Luxembourg","LUX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2530.22740978891","2572.21427445131","3323.68140490972","4411.57409486001","5588.7459062209","5777.58988329904","6737.47342028334","7682.9580759966","9607.06584902681","11108.2793247742","12325.9078290004","10802.0022933771","11027.2008345496","11131.8591253578","10739.1037256824","11149.769946516","15881.655635576","19796.9108470621","21913.4388052482","22933.2929570879","29305.6884022016","31712.4961024331","34636.0178590038","34575.4285407105","36403.202933575","43763.2816424533","43159.6797855385","39827.305813599","39020.5784576729","41365.3716602785","37601.762583215","37669.9545689014","39162.4753036788","46709.7144701975","61392.5195516203","65974.6294754731","64084.5619379445","81386.9226926972","82019.9455334716","56664.4362059616","62531.4021979994","65004.2579827199","59247.0278406885","62611.3318438713","63447.3688769686","55156.6777427882","56303.4895960353","","",
"Latvia","LVA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1445.68508129433","1578.03006329676","1801.09828937101","2012.44067155924","2130.67194532085","2399.52057490149","2662.17974926243","3115.44352143388","3883.87698906181","4778.30496214698","5826.4254161131","7228.75335455046","10598.6195706162","12526.9131156245","10201.7977854477","8601.75880060885","10349.6647198434","10290.3739836204","11385.2747832384","11954.3676214455","10445.3050827665","10891.1379248861","","",
"Macao SAR, China","MAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","228.511166185332","245.851287669893","280.260834316433","335.772297444569","405.613753684557","459.301272922744","476.940114473995","533.326681189548","621.293310375053","724.062245718999","956.052201500001","749.993981670891","725.593027580643","649.901090453125","581.260297905742","562.666910156768","735.703081262105","800.743596503825","906.829746324152","920.160973028367","1043.54362008029","1097.60671249027","1126.71183818666","1033.36422430756","1153.70426428807","1230.65103160007","1356.52193377245","1209.57064800123","1285.59211989826","1264.12027572566","1164.0895330249","1168.63273215623","1238.91637152043","1511.55018574921","1713.30502334296","1787.42758257456","1940.11018721836","2205.6351005814","2542.1162541492","2506.04531118284","2469.6040655362","2642.50996341461","2518.12157547218","2723.58477254525","2725.88385601649","2485.30412385476","2514.81804976213","","",
"Monaco","MCO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404.256529580915","413.5820624107","466.122609183418","388.212889784594","267.539218720856","299.299229296803","367.521660321733","420.964755122744","539.652342774744","721.959907045157","832.911182491645","954.467764607977","1209.55909950874","1688.69186610299","1462.89615289593","1636.36024864147","1999.4939791394","2139.06654285757","2339.7651484677","2326.75139341422","1841.15578457682","1896.22441708443","","",
"Madagascar","MDG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","437.522416365622","374.795917580631","356.069635292237","342.395477004568","272.542237499609","257.796639063001","284.900470585303","214.232066787732","195.647076120837","192.959711288387","239.838153041005","195.925849791935","221.3468056694","240.937439954716","204.934045406998","208.169572122561","259.074921352167","225.818388763044","231.863304527957","225.568641116551","226.379112958009","257.636022571918","243.359794890694","294.20707930976","225.743993825728","253.145918830316","268.720765346137","349.917308247616","435.350535383973","386.636020758951","379.628577449213","415.762093571495","400.388846369123","412.757689790977","402.986424635584","356.577768373198","357.916690628541","","",
"Maldives","MDV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","569.924564209796","577.780651703285","551.603336818027","715.239355347976","751.056812846737","823.385525123898","876.01973778524","988.411921439041","1067.08170719691","1183.01089349016","1403.50791419689","1556.26381706432","1706.76293003964","1785.7048405736","1900.86652299582","1986.79091791149","2759.13104842376","2798.69468990149","3183.52882706051","3663.36317306678","3338.96573243018","4443.54604789816","4435.45718370494","5322.29122422812","5148.82806981811","5414.45432577308","7515.29203107602","7396.90794106573","8349.04838806113","8902.36603971123","9214.26260423192","9517.79900445429","","",
"Middle East & North Africa","MEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1846.40473130183","1887.03698295804","2089.28099215557","2273.66444601762","2333.80973419675","2295.17553259139","2328.57801603155","2435.04589446037","2470.13367887636","2437.76482223511","2637.99407392413","2993.12290793822","3443.99833139297","3978.70888663937","4720.49061526023","5616.46374942437","5120.52681179491","5814.84752410131","6620.99263405147","6977.89382195365","6851.70115117713","6856.73891467899","6162.15771726368","6010.91125709246","","",
"Mexico","MEX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","612.008345125327","655.573814288336","730.429912040976","868.795275389526","1089.72037069902","1285.10981331315","1254.50907446667","1113.37969633979","1354.55638900106","1693.86691198497","2349.23743122803","2968.1440715628","1909.39124855485","1532.8697832499","1820.11059107836","1907.51880982705","1287.91530703562","1372.28617482525","1823.87428417753","2209.76076359952","2582.13649305496","3119.04155726479","3544.3623802368","4851.585718436","4967.9457108335","3016.10976265181","3457.93641341016","4204.23773420263","4344.33864797755","4952.19460526581","5727.47458770338","6042.91226468215","6106.7290846983","5736.20788984632","6100.19684765432","6649.2416045872","7258.48393753331","7998.63168575941","8216.22250543903","6646.60259670788","7698.82179432225","8234.16873213088","8169.37137680619","8504.88729559873","8774.80491844027","7788.53525421579","6971.09199169894","","",
"Marshall Islands","MHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","162.924310469303","171.638716773638","189.987328827996","231.575487819674","276.47184731101","306.971124768966","323.629745223041","355.649857843057","376.544506622468","420.906515780408","481.353680357244","522.120294444027","506.848148154727","478.515572415333","485.9951458624","496.826324484014","508.319679127624","506.990347508889","545.33993731956","594.894253864978","646.215025814886","695.885103817884","686.896665209791","733.309311180705","804.442468454452","894.428814834439","975.165266981814","1022.58993956798","982.134531042025","947.240733542287","1013.44454603926","1015.37895058236","1058.67099712515","1172.62513380091","1364.81371505131","1589.31909775077","1863.13782380317","2298.23708821661","2677.83089551166","2650.68117461447","3173.23036603434","3635.97798611994","3849.99891093065","4021.65563962831","4165.60957547603","3917.6517868083","3860.25644207965","","",
"Macedonia, FYR","MKD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","969.662719615383","1316.7482443122","1757.69948063809","1748.14239616861","1477.07048272028","1422.8923820942","1451.07065157537","1487.39139009267","1462.82118908657","1565.80944230486","1881.0612665463","2158.99827894172","2358.06893556522","2617.27475844615","2864.1367784545","3665.16554637307","3544.82810158383","3458.02101943808","3889.1019936083","3575.2465289244","4052.60665002562","4273.50460715115","3774.50636092021","4014.95563083591","","",
"Mali","MLI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","233.594109337775","197.464008401278","167.66905229347","159.239704781226","148.654066084052","166.773898808423","219.630878836435","244.570009140279","247.480996441848","248.112904908941","296.818716309833","296.051479027406","300.828213402285","294.537340036451","203.881572982799","255.535531313217","254.331160594982","237.628973845152","252.120751166701","294.387534725749","243.630141732249","268.153653363461","278.759993922719","334.492314048123","378.184646244656","427.968266138428","455.197832184394","520.05832038775","571.170845083815","566.418165449083","556.213766829309","636.708732327699","548.616646541959","598.456181469449","657.330842560547","568.57202125418","582.682323739731","","",
"Malta","MLT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188.34025750349","134.597770220809","139.282431511586","213.489464527444","211.886447934933","234.781612590852","281.681673623275","392.416501213223","618.563744112412","719.485607448873","957.908193535556","1137.61917947098","1073.42867633129","1075.61521375902","1131.53844779589","1032.30031538324","1087.36598951755","","",
"Middle East & North Africa (excluding high income)","MNA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","880.987932974104","902.063339766842","1036.26644138873","1154.71628547641","1181.67356502978","1233.89804634232","1227.16925109556","1217.02473696034","1292.31727249366","1274.46232645247","1385.01493112237","1567.08819941092","1776.3053018182","2028.5183242514","2519.6346855012","3010.55416391493","2996.98323709598","3376.01757373623","3709.54428910541","3910.23578987204","3607.52329274653","3548.40847865788","3243.0806613148","3157.9183916032","","",
"Montenegro","MNE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4129.55100068587","5404.38992132175","6675.82691296686","5899.5881887379","5867.35492670798","6607.32406131088","5954.73879495837","6517.44353037889","6639.19973779502","5920.17083040785","6277.97246212819","","",
"Mongolia","MNG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","1051.36637250125","1120.78217851419","1178.17030540784","873.167421810148","871.320330666576","1170.50971192885","1173.29767104887","1175.41559075044","1170.28478332924","867.714519832003","937.803693238984","507.655065522937","297.819878531765","340.675750269539","532.178318207702","513.428330114255","433.429157801156","419.986576021143","396.489936676133","401.820141157565","442.418927794498","483.063426733079","547.424380868551","654.193311724213","816.761155925498","1012.6085251234","1260.24917895736","1597.63031860908","1272.77151909038","1829.38799994093","2540.97530950669","3270.8725733897","3404.82698351173","3013.18082964294","2904.07945666161","2676.80739116177","","",
"Northern Mariana Islands","MNP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","274.502613436355","266.855850874666","264.553518760632","230.328572272252","235.927997930927","304.912142183734","359.658610601478","156.712093141314","141.568825757246","152.38883422549","165.522039061376","210.608930922131","137.547921503713","139.041936340448","138.049797440477","137.652065420875","191.158069838241","224.351528615354","250.027626129515","264.897692027164","236.803514245731","209.444650333237","193.741239742299","239.327752919755","283.503670257668","315.287452661081","315.537398329877","349.040626519598","416.552545440125","395.782911564294","351.450538696463","443.254779892045","472.640454596632","502.813164703882","507.239539284154","419.292993969242","297.135996361057","","",
"Mauritania","MRT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","380.426528698931","378.257326064222","361.379131354884","368.679053861909","337.626735450357","298.53635021845","342.755787480941","383.729405458544","400.634616979399","402.217670252285","403.767415991084","578.43073592722","574.992195827448","479.170554735782","491.508711961853","504.661515037818","541.817879324128","510.387276851515","475.350257057574","487.070523759894","421.905113289173","392.354849412068","423.430967845751","480.044367878423","537.754868022202","579.934246989728","630.174066792607","634.174872765997","721.144609814638","783.265930853341","812.564710764839","914.117140290421","847.113834434368","856.861395823654","838.219319533367","737.15717470716","674.328229597149","","",
"Mauritius","MUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","763.582675584398","868.117089290607","1050.11382595078","1216.92078836772","1107.88847919831","1078.40937951725","1003.29288871433","1009.83747266751","953.435778112635","977.811306904926","1328.50047197957","1725.8484548331","1935.6307507438","1977.01773327532","2369.88434388685","2538.67295246766","2808.16222636751","2787.12385065642","2944.22185251536","3284.32507389518","3501.54181866019","3189.69952438649","3161.5746418278","3221.90872911977","3412.34295863196","3388.00288401443","3549.51546333743","4122.58044514063","4691.81383723427","4579.34634128168","5160.86182698001","6056.17062066198","7242.37180499171","6410.55644453209","7072.21945351844","7964.25341077786","7889.09953170183","8124.2835854759","8276.06816638603","7644.14945856131","7896.16093277025","","",
"Malawi","MWI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","161.028866764714","159.377195572307","146.165627987453","153.31980604181","150.23706428011","135.142320614148","128.76926585503","115.388515501931","130.13894608343","141.850787385806","164.150679303365","192.671966833191","152.95058726719","179.476577366982","89.3875421141483","103.458877870285","184.484720344021","216.129834857529","126.930314469963","128.392132723138","121.173426876023","113.751046148139","242.118255405686","211.162584435684","228.426999778615","231.905029297112","238.413073193308","249.329215338058","295.89797817852","302.41454766391","343.861175090831","389.939996943628","269.287625402169","235.187740496785","249.097915637766","249.905270629862","200.945348498503","","",
"Malaysia","MYS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","319.241718439919","337.642713710444","391.147622973866","575.555586653148","682.390069377833","646.494656148134","730.357244757472","842.646251010465","1008.34963822039","1179.2391521191","1348.17340479955","1388.81233365","1448.44152946093","1511.79192299261","1629.54763664858","1401.57636411628","1223.24656650803","1380.82721920039","1528.88121793272","1611.72452546303","1769.7543021368","1977.80045501741","2334.75521853812","2601.03439449589","2819.43528829096","3263.09687036748","3550.03298261302","3371.36717994426","2243.51745317372","2374.64886862661","2750.29837946345","2688.73569483171","2928.58819623331","3211.6068523745","3606.98398558656","4124.80481900815","4685.22945398623","5606.86230948862","6472.38649117182","5643.87808275017","6934.64407532542","8064.74271967113","8204.45297370435","8395.85167459818","8612.52051213657","7616.3832996592","7477.45649465893","","",
"North America","NAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4468.53916491914","4770.11069039247","5221.73700473168","5787.95755449837","6086.02642051971","6505.62006866644","7221.91233582799","7895.23988121941","8765.3364305944","9365.01135176449","9975.12167385933","11258.4262831201","11795.0274108901","12562.4475455664","13953.2821672053","14780.6399517686","15467.0864412827","16431.9635768318","17910.2519512069","18920.7760363056","19647.3332077718","20034.3734300138","20786.0731217994","21368.2122847148","22454.8569469769","23427.0575481609","24559.8959687987","25967.8349292071","27233.5506319237","28509.3094118013","30090.5920074244","30676.2886772153","31330.6864101307","32698.1354814407","34678.6886910967","36836.5899727925","39178.6534475508","40133.4374086686","40055.8183814148","38709.1876472663","40746.8967169383","42593.450251307","44411.8057068469","45197.2749875119","46680.7956094159","47594.2523806522","48039.1310058022","","",
"Namibia","NAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1673.09737338129","1853.63912345418","2013.84395375099","1861.04711013313","2060.2704155305","2216.65072416608","2120.9435159673","2131.4116201459","1949.92675133231","1828.67195498073","1860.298947796","1640.82241338778","1542.33879339336","2301.57895975096","2945.34438109687","3088.68419869838","3372.55787889205","3573.02373722446","3501.73581614632","3607.38382846221","4396.47319780347","4777.2351557395","4887.91350589955","4825.87535791532","4748.78966781086","4162.81318473083","3748.16074566229","","",
"New Caledonia","NCL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","371.710752190912","300.240979450143","265.979304837155","234.891234606977","172.879802929466","172.650937345169","228.033973676471","256.185866514592","256.573019141648","245.299990723584","262.960727007944","240.210829175525","235.938664734828","154.405677245395","142.194211989814","161.027123482537","166.860896238763","148.829685912597","165.357385420725","160.884270450997","134.902276617871","144.225089110268","153.977796161628","182.70917497233","204.226433984762","223.317220752163","229.82629142286","254.511967548814","308.173597034773","293.590358512925","304.424343447687","326.020807011545","329.079507583815","345.74199540576","351.201044586726","292.587196200646","292.247298454586","","",
"Nigeria","NGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","212.852342963456","146.639625108264","186.674636884766","218.534420213083","294.478290006129","360.864918868654","455.879048138044","434.314605039288","441.991018527176","420.210348363485","611.115882292877","676.228119199396","579.5411799143","372.153976199733","270.015271630122","256.057866229374","169.027877735579","185.032515802895","201.721876290324","156.463317766894","183.741410519113","187.653245263129","191.410350768106","68.5410833249768","93.9105331526887","175.717878088552","209.779298827899","214.764508183724","204.468321667223","235.865788415598","242.604335989018","250.346416867085","349.028292887648","377.243560812589","466.437341018108","552.314441232661","778.631395579065","839.727458838878","1016.32491868328","832.912669351406","1865.4858405386","1932.31040224176","2155.03227675193","2344.7107354597","2630.35382195212","2242.15149233393","1830.84155886947","","",
"Nicaragua","NIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.436409393776","206.474258160977","230.831366962568","252.976265600067","256.401211747071","665.715085040444","722.749143759912","755.547028858987","767.043770650066","817.099836874247","839.256806188338","875.921031186833","889.921417461724","868.218443266406","872.690360678611","942.058945171967","1031.86184447096","1075.15566596865","1172.51902756414","1359.63361063639","1313.52285510648","1335.79285010398","1469.96678272807","1561.0473385784","1604.93276390325","1717.06479918661","1832.28023015765","1875.7711514313","","",
"Netherlands","NLD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2579.65522340266","2945.56555926302","3583.32004223971","4740.08480511899","5482.11875701288","6272.32755725758","6847.07759911397","7940.18430833776","9591.51474388733","10894.6396821181","11564.697043076","9557.1760214421","9208.67790633864","8852.56629042609","8285.63623463384","8081.97690385976","11345.1855183126","13888.3135719938","14658.1059756055","14378.748559678","17260.0312317745","17711.6145446086","19383.5285171388","18873.5846346691","20387.4557495998","24523.1283997769","24412.1304230626","22397.8700417237","23094.6709167475","23912.9196090902","22197.5245906565","22035.7983026287","23889.9586477589","29624.7530749152","33748.69130301","34362.1315771943","37802.2292170195","43374.8951331128","46442.6843995945","42842.1536202006","42029.3122379516","45289.8334043241","41739.4892996247","43173.2096712185","42966.8949980608","37001.5299572242","37534.3112263508","","",
